,index,open_,high_,low_,close_,volume_
0,2022-12-24 23:18:00,2240474.0,2240555.0,2240098.0,2240507.0,0.08046899999999998
1,2022-12-24 23:19:00,2240673.0,2240913.0,2240230.0,2240913.0,0.0653
2,2022-12-24 23:20:00,2240984.0,2241000.0,2240627.0,2241000.0,0.2403
3,2022-12-24 23:21:00,2240579.0,2241053.0,2240579.0,2240966.0,0.17491400000000001
4,2022-12-24 23:22:00,2240605.0,2241298.0,2240586.0,2241064.0,0.0655
5,2022-12-24 23:23:00,2241193.0,2241193.0,2240577.0,2240962.0,0.08616641000000001
6,2022-12-24 23:24:00,2241127.0,2241127.0,2240516.0,2240516.0,0.08714000000000001
7,2022-12-24 23:25:00,2240398.0,2240398.0,2240350.0,2240350.0,0.04905
8,2022-12-24 23:25:00,2240398.0,2241105.0,2240269.0,2241105.0,0.07
9,2022-12-24 23:27:00,2240487.0,2240487.0,2240487.0,2240487.0,0.02
10,2022-12-24 23:28:00,2240144.0,2240144.0,2240127.0,2240127.0,0.05178
11,2022-12-24 23:28:00,2240144.0,2240144.0,2240084.0,2240084.0,0.07329643
12,2022-12-24 23:30:00,2240317.0,2240428.0,2240317.0,2240413.0,0.12
13,2022-12-24 23:31:00,2240000.0,2240000.0,2240000.0,2240000.0,0.005
14,2022-12-24 23:31:00,2240000.0,2240000.0,2240000.0,2240000.0,0.005
15,2022-12-24 23:31:00,2240000.0,2240000.0,2240000.0,2240000.0,0.005
16,2022-12-24 23:34:00,2239867.0,2240497.0,2239867.0,2240497.0,0.35591709
17,2022-12-24 23:34:00,2239867.0,2240497.0,2239867.0,2240497.0,0.35591709
18,2022-12-24 23:34:00,2239867.0,2240497.0,2239867.0,2240497.0,0.35591709
19,2022-12-24 23:37:00,2240560.0,2240560.0,2240560.0,2240560.0,0.0133895
20,2022-12-24 23:38:00,2240733.0,2240733.0,2240733.0,2240733.0,0.02
21,2022-12-24 23:39:00,2240979.0,2241049.0,2240741.0,2241000.0,0.30576211000000003
22,2022-12-24 23:40:00,2240556.0,2240556.0,2240556.0,2240556.0,0.02
23,2022-12-24 23:40:00,2240556.0,2240556.0,2240556.0,2240556.0,0.02
24,2022-12-24 23:40:00,2240556.0,2240556.0,2240556.0,2240556.0,0.02
25,2022-12-24 23:40:00,2240556.0,2240556.0,2240556.0,2240556.0,0.02
26,2022-12-24 23:40:00,2240556.0,2240556.0,2240556.0,2240556.0,0.02
27,2022-12-24 23:40:00,2240556.0,2240556.0,2240556.0,2240556.0,0.02
28,2022-12-24 23:40:00,2240556.0,2240556.0,2240556.0,2240556.0,0.02
29,2022-12-24 23:40:00,2240556.0,2240693.0,2240556.0,2240693.0,0.03
30,2022-12-24 23:40:00,2240556.0,2240693.0,2240556.0,2240693.0,0.03
31,2022-12-24 23:40:00,2240556.0,2240693.0,2240556.0,2240693.0,0.03
32,2022-12-24 23:40:00,2240556.0,2240693.0,2240556.0,2240693.0,0.03
33,2022-12-24 23:47:00,2240900.0,2240900.0,2240900.0,2240900.0,0.015164
34,2022-12-24 23:52:00,2240805.0,2240970.0,2240805.0,2240955.0,0.04
35,2022-12-24 23:53:00,2240950.0,2240970.0,2240950.0,2240970.0,0.7848668
36,2022-12-24 23:54:00,2241015.0,2241015.0,2241015.0,2241015.0,0.003387
37,2022-12-24 23:54:00,2241015.0,2241452.0,2241015.0,2241452.0,0.01
38,2022-12-24 23:56:00,2241287.0,2241611.0,2241287.0,2241611.0,0.30856
39,2022-12-24 23:57:00,2242000.0,2242000.0,2241485.0,2242000.0,0.11248009
40,2022-12-24 23:58:00,2242466.0,2242507.0,2242466.0,2242507.0,0.0086597
41,2022-12-24 23:59:00,2242346.0,2242346.0,2242346.0,2242346.0,0.01
42,2022-12-25 00:00:00,2242039.0,2242039.0,2241802.0,2241802.0,0.08001915000000001
43,2022-12-25 00:01:00,2241754.0,2241754.0,2241337.0,2241337.0,0.19652769
44,2022-12-25 00:02:00,2241300.0,2241300.0,2241300.0,2241300.0,0.03242546
45,2022-12-25 00:03:00,2241133.0,2241133.0,2241095.0,2241095.0,0.07621978
46,2022-12-25 00:03:00,2241133.0,2241133.0,2241095.0,2241095.0,0.07621978
47,2022-12-25 00:03:00,2241133.0,2241521.0,2241095.0,2241521.0,0.07708604
48,2022-12-25 00:03:00,2241133.0,2241521.0,2241095.0,2241521.0,0.07708604
49,2022-12-25 00:07:00,2242196.0,2242196.0,2242196.0,2242196.0,0.01
50,2022-12-25 00:07:00,2242500.0,2242500.0,2241574.0,2241574.0,0.26763859
51,2022-12-25 00:09:00,2242288.0,2242355.0,2242288.0,2242355.0,0.0043297000000000006
52,2022-12-25 00:09:00,2242288.0,2242355.0,2241701.0,2242149.0,0.0136597
53,2022-12-25 00:09:00,2242288.0,2242355.0,2241701.0,2242149.0,0.0136597
54,2022-12-25 00:09:00,2242288.0,2242355.0,2241701.0,2241714.0,0.016715
55,2022-12-25 00:09:00,2242288.0,2242355.0,2241701.0,2241714.0,0.016715
