,index,open_,high_,low_,close_,volume_
138,2022-12-27 14:31:00,2245094.0,2245094.0,2245000.0,2245000.0,0.44451243
139,2022-12-27 14:31:00,2245094.0,2245094.0,2245000.0,2245000.0,0.44451243
140,2022-12-27 14:33:00,2244416.0,2244629.0,2244347.0,2244629.0,0.253
141,2022-12-27 14:34:00,2244333.0,2244435.0,2244333.0,2244349.0,0.35105974
142,2022-12-27 14:35:00,2244435.0,2244435.0,2244435.0,2244435.0,0.02
143,2022-12-27 14:36:00,2244602.0,2245097.0,2244579.0,2245097.0,0.28121629000000004
144,2022-12-27 14:37:00,2244290.0,2244943.0,2244290.0,2244943.0,0.18490434
145,2022-12-27 14:38:00,2244989.0,2245394.0,2244989.0,2245394.0,0.21242
146,2022-12-27 14:38:00,2245097.0,2245394.0,2244930.0,2244930.0,0.12241999999999999
147,2022-12-27 14:38:00,2245097.0,2245394.0,2244930.0,2244930.0,0.12241999999999999
148,2022-12-27 14:41:00,2244687.0,2244687.0,2244647.0,2244647.0,0.01
149,2022-12-27 14:42:00,2244623.0,2244623.0,2244607.0,2244607.0,0.06
150,2022-12-27 14:42:00,2244623.0,2244746.0,2244563.0,2244746.0,0.19200001
151,2022-12-27 14:44:00,2244020.0,2244020.0,2243986.0,2243986.0,0.15200000000000002
152,2022-12-27 14:45:00,2244007.0,2244228.0,2244002.0,2244228.0,0.042163
153,2022-12-27 14:46:00,2244556.0,2244800.0,2244556.0,2244785.0,0.24645851000000002
154,2022-12-27 14:47:00,2244961.0,2245378.0,2244961.0,2245378.0,0.17867497999999998
155,2022-12-27 14:47:00,2244961.0,2245519.0,2244961.0,2245519.0,0.22867496999999998
156,2022-12-27 14:49:00,2245261.0,2245261.0,2245000.0,2245000.0,0.2173509
157,2022-12-27 14:49:00,2245261.0,2245396.0,2245000.0,2245396.0,0.40785981000000004
158,2022-12-27 14:51:00,2244270.0,2244270.0,2244270.0,2244270.0,0.03
159,2022-12-27 14:52:00,2243520.0,2243520.0,2243311.0,2243463.0,0.6152552600000001
160,2022-12-27 14:53:00,2243950.0,2243989.0,2243910.0,2243969.0,0.38837536
161,2022-12-27 14:54:00,2243921.0,2243949.0,2243345.0,2243949.0,0.14
162,2022-12-27 14:54:00,2243542.0,2243949.0,2243345.0,2243735.0,0.14300000000000002
163,2022-12-27 14:56:00,2243755.0,2243755.0,2243374.0,2243374.0,0.08525
164,2022-12-27 14:57:00,2243404.0,2243412.0,2243306.0,2243306.0,0.066931
165,2022-12-27 14:57:00,2243404.0,2243412.0,2242941.0,2242941.0,0.8949058200000001
166,2022-12-27 14:59:00,2242969.0,2243154.0,2242969.0,2243154.0,0.057005410000000006
167,2022-12-27 15:00:00,2243300.0,2243300.0,2243300.0,2243300.0,0.01000012
168,2022-12-27 15:01:00,2242935.0,2243000.0,2242742.0,2242782.0,0.56
169,2022-12-27 15:02:00,2242742.0,2242743.0,2242194.0,2242194.0,0.14021918
170,2022-12-27 15:03:00,2242503.0,2242503.0,2242436.0,2242436.0,0.04
171,2022-12-27 15:03:00,2242503.0,2242503.0,2242000.0,2242436.0,0.28229754
172,2022-12-27 15:05:00,2242285.0,2242285.0,2242131.0,2242131.0,0.09653404
173,2022-12-27 15:05:00,2242285.0,2242285.0,2242131.0,2242131.0,0.09653404
174,2022-12-27 15:07:00,2242357.0,2242357.0,2242355.0,2242357.0,0.11903944000000001
175,2022-12-27 15:08:00,2242608.0,2242872.0,2242424.0,2242759.0,0.36089
176,2022-12-27 15:09:00,2242755.0,2242775.0,2242755.0,2242775.0,0.1
177,2022-12-27 15:10:00,2243000.0,2243000.0,2243000.0,2243000.0,0.09
178,2022-12-27 15:11:00,2243035.0,2243035.0,2242621.0,2242621.0,1.06166
179,2022-12-27 15:11:00,2243035.0,2243035.0,2242605.0,2242605.0,1.1816600000000002
180,2022-12-27 15:12:00,2242918.0,2242918.0,2242504.0,2242504.0,0.06545
181,2022-12-27 15:14:00,2242500.0,2242500.0,2242500.0,2242500.0,0.00131873
182,2022-12-27 15:15:00,2242932.0,2242932.0,2242932.0,2242932.0,0.0043286
183,2022-12-27 15:15:00,2242932.0,2242932.0,2242789.0,2242873.0,0.20648307999999999
184,2022-12-27 15:17:00,2242865.0,2242932.0,2242865.0,2242932.0,0.52650086
185,2022-12-27 15:18:00,2242865.0,2242865.0,2242865.0,2242865.0,0.09999999999999999
186,2022-12-27 15:19:00,2243075.0,2243189.0,2243075.0,2243148.0,0.50314084
187,2022-12-27 15:20:00,2243255.0,2243579.0,2243233.0,2243579.0,0.17317012
188,2022-12-27 15:20:00,2243579.0,2243579.0,2243218.0,2243578.0,0.19609023999999997
189,2022-12-27 15:22:00,2243211.0,2243607.0,2243211.0,2243607.0,0.51266058
190,2022-12-27 15:23:00,2243607.0,2243700.0,2243607.0,2243607.0,0.9388466999999999
191,2022-12-27 15:23:00,2243700.0,2243700.0,2243190.0,2243190.0,0.32753647999999996
192,2022-12-27 15:25:00,2243261.0,2243266.0,2243261.0,2243266.0,0.50021638
193,2022-12-27 15:26:00,2243302.0,2243302.0,2242905.0,2242905.0,1.11148
194,2022-12-27 15:27:00,2242781.0,2242813.0,2242330.0,2242330.0,0.25758
195,2022-12-27 15:28:00,2242717.0,2242769.0,2242717.0,2242769.0,0.38333446000000004
196,2022-12-27 15:29:00,2243359.0,2243549.0,2243359.0,2243549.0,0.23155344
197,2022-12-27 15:29:00,2243607.0,2243607.0,2243500.0,2243500.0,0.6137942000000001
198,2022-12-27 15:31:00,2243460.0,2243498.0,2243406.0,2243498.0,0.40915161999999994
199,2022-12-27 15:32:00,2243416.0,2243416.0,2243416.0,2243416.0,0.33999999999999997
200,2022-12-27 15:33:00,2243137.0,2243137.0,2243042.0,2243043.0,0.24030979
201,2022-12-27 15:34:00,2243801.0,2244152.0,2243765.0,2244152.0,0.59933677
202,2022-12-27 15:35:00,2244123.0,2244237.0,2244123.0,2244237.0,0.56849322
203,2022-12-27 15:36:00,2244265.0,2244265.0,2244265.0,2244265.0,0.008
204,2022-12-27 15:36:00,2244265.0,2244532.0,2244264.0,2244532.0,1.1013658100000001
205,2022-12-27 15:38:00,2244564.0,2244564.0,2244564.0,2244564.0,0.41166128999999996
206,2022-12-27 15:39:00,2244729.0,2244844.0,2244635.0,2244843.0,0.25033394999999997
207,2022-12-27 15:39:00,2244729.0,2244844.0,2244536.0,2244536.0,0.31769973999999995
208,2022-12-27 15:41:00,2244215.0,2244400.0,2244206.0,2244400.0,1.04
209,2022-12-27 15:42:00,2244449.0,2244609.0,2244449.0,2244609.0,0.32186148000000003
210,2022-12-27 15:43:00,2244448.0,2244448.0,2244448.0,2244448.0,0.04665523
211,2022-12-27 15:44:00,2244646.0,2244855.0,2244646.0,2244855.0,0.45055284
212,2022-12-27 15:45:00,2244941.0,2244941.0,2244941.0,2244941.0,0.005
213,2022-12-27 15:46:00,2244762.0,2244762.0,2244762.0,2244762.0,0.00064875
214,2022-12-27 15:47:00,2244333.0,2244333.0,2244333.0,2244333.0,0.0011719
215,2022-12-27 15:48:00,2243695.0,2243695.0,2243552.0,2243552.0,0.015026000000000001
216,2022-12-27 15:49:00,2243914.0,2244421.0,2243914.0,2244421.0,0.04336582
217,2022-12-27 15:50:00,2244501.0,2244501.0,2244479.0,2244479.0,0.12978
218,2022-12-27 15:51:00,2244541.0,2244781.0,2244407.0,2244781.0,0.26364523
219,2022-12-27 15:52:00,2244759.0,2245127.0,2244759.0,2245127.0,0.13266137
220,2022-12-27 15:53:00,2245502.0,2245607.0,2245126.0,2245607.0,0.07171872
221,2022-12-27 15:54:00,2245911.0,2245925.0,2245320.0,2245320.0,0.39862457000000007
222,2022-12-27 15:55:00,2245541.0,2245541.0,2245508.0,2245508.0,0.02
223,2022-12-27 15:56:00,2244389.0,2244444.0,2243999.0,2243999.0,0.19500000000000003
224,2022-12-27 15:57:00,2244448.0,2244449.0,2244448.0,2244449.0,0.060000000000000005
225,2022-12-27 15:57:00,2244448.0,2245234.0,2244428.0,2245150.0,0.15086484000000003
226,2022-12-27 15:59:00,2245174.0,2245414.0,2245174.0,2245414.0,0.03336652
227,2022-12-27 16:00:00,2245690.0,2245690.0,2245690.0,2245690.0,0.03
228,2022-12-27 16:00:00,2245690.0,2245774.0,2245416.0,2245416.0,0.40839654000000003
229,2022-12-27 16:02:00,2245635.0,2245674.0,2245635.0,2245674.0,0.06
230,2022-12-27 16:02:00,2245635.0,2245722.0,2245441.0,2245648.0,0.12499816999999999
231,2022-12-27 16:03:00,2245391.0,2245529.0,2244865.0,2245529.0,0.19537975000000002
232,2022-12-27 16:05:00,2245555.0,2245555.0,2245528.0,2245528.0,0.022600000000000002
233,2022-12-27 16:05:00,2245555.0,2245620.0,2245505.0,2245620.0,0.0492
234,2022-12-27 16:07:00,2245192.0,2245192.0,2245169.0,2245169.0,0.05914
235,2022-12-27 16:08:00,2244819.0,2244819.0,2244806.0,2244806.0,0.026000000000000002
236,2022-12-27 16:08:00,2244819.0,2245102.0,2244806.0,2245017.0,0.51974603
237,2022-12-27 16:10:00,2245849.0,2245849.0,2245590.0,2245686.0,0.1429941
238,2022-12-27 16:10:00,2245849.0,2245849.0,2245590.0,2245686.0,0.17624410000000001
239,2022-12-27 16:12:00,2245748.0,2245748.0,2245748.0,2245748.0,0.16336012
240,2022-12-27 16:13:00,2245757.0,2245757.0,2245757.0,2245757.0,0.01
241,2022-12-27 16:14:00,2245576.0,2245870.0,2245576.0,2245870.0,0.049567719999999996
242,2022-12-27 16:15:00,2245976.0,2246000.0,2245653.0,2245653.0,1.1300000000000001
243,2022-12-27 16:15:00,2246000.0,2246000.0,2245609.0,2245775.0,0.46879085
244,2022-12-27 16:16:00,2245781.0,2245781.0,2245375.0,2245375.0,0.08550354
245,2022-12-27 16:18:00,2245563.0,2245607.0,2245142.0,2245534.0,0.05499999999999999
246,2022-12-27 16:19:00,2245500.0,2245500.0,2245388.0,2245388.0,0.13
247,2022-12-27 16:20:00,2245500.0,2245500.0,2245499.0,2245500.0,0.19521853
248,2022-12-27 16:21:00,2245829.0,2245900.0,2245829.0,2245900.0,0.16966009
249,2022-12-27 16:22:00,2245741.0,2246000.0,2245741.0,2246000.0,0.14804
250,2022-12-27 16:23:00,2245891.0,2246000.0,2245886.0,2246000.0,0.16828022
251,2022-12-27 16:24:00,2245891.0,2245891.0,2245891.0,2245891.0,0.006
252,2022-12-27 16:24:00,2245891.0,2246126.0,2245827.0,2246126.0,0.08307999999999999
253,2022-12-27 16:26:00,2245989.0,2246043.0,2245986.0,2245986.0,0.033
254,2022-12-27 16:27:00,2245757.0,2245841.0,2245741.0,2245841.0,0.03200111
255,2022-12-27 16:27:00,2245741.0,2246250.0,2245741.0,2246250.0,0.22208287
256,2022-12-27 16:29:00,2245903.0,2245903.0,2245888.0,2245888.0,0.0768
257,2022-12-27 16:30:00,2246200.0,2246344.0,2245990.0,2245990.0,0.04989172
258,2022-12-27 16:31:00,2245853.0,2245964.0,2245853.0,2245964.0,0.04489688
259,2022-12-27 16:32:00,2246120.0,2246148.0,2246048.0,2246123.0,0.06904452999999999
260,2022-12-27 16:32:00,2246120.0,2246148.0,2245926.0,2245926.0,0.09238748
261,2022-12-27 16:32:00,2246120.0,2246148.0,2245926.0,2245926.0,0.09238748
262,2022-12-27 16:35:00,2246000.0,2246000.0,2246000.0,2246000.0,0.01
263,2022-12-27 16:36:00,2246173.0,2246173.0,2246173.0,2246173.0,0.02
264,2022-12-27 16:36:00,2246173.0,2246173.0,2246000.0,2246000.0,0.08
265,2022-12-27 16:38:00,2245880.0,2245912.0,2245880.0,2245880.0,0.25663011
266,2022-12-27 16:39:00,2245880.0,2245895.0,2245880.0,2245880.0,0.14
267,2022-12-27 16:40:00,2245000.0,2245000.0,2244280.0,2244710.0,0.031000000000000003
268,2022-12-27 16:41:00,2245448.0,2245532.0,2244627.0,2244711.0,0.17734000000000003
269,2022-12-27 16:42:00,2243169.0,2243462.0,2242959.0,2243462.0,0.26113237
270,2022-12-27 16:42:00,2242959.0,2244749.0,2242959.0,2244749.0,0.49407272
271,2022-12-27 16:44:00,2244177.0,2244177.0,2244177.0,2244177.0,0.04
272,2022-12-27 16:45:00,2244083.0,2244083.0,2244083.0,2244083.0,0.015
273,2022-12-27 16:46:00,2244384.0,2244384.0,2243920.0,2243920.0,0.14427299
274,2022-12-27 16:47:00,2244203.0,2244203.0,2244203.0,2244203.0,0.03772619
275,2022-12-27 16:48:00,2244101.0,2244101.0,2244021.0,2244021.0,0.022500000000000003
276,2022-12-27 16:49:00,2244409.0,2244534.0,2244388.0,2244388.0,0.11125542
277,2022-12-27 16:50:00,2244510.0,2244511.0,2244510.0,2244511.0,0.045
278,2022-12-27 16:50:00,2244510.0,2244632.0,2244510.0,2244615.0,0.15637541
279,2022-12-27 16:52:00,2244275.0,2244275.0,2244205.0,2244205.0,0.08170000000000001
280,2022-12-27 16:53:00,2244236.0,2244991.0,2244009.0,2244991.0,0.24440989000000002
281,2022-12-27 16:53:00,2244683.0,2244991.0,2244482.0,2244482.0,0.5115872100000001
282,2022-12-27 16:55:00,2244699.0,2244915.0,2244637.0,2244637.0,0.022975000000000002
283,2022-12-27 16:56:00,2244309.0,2244309.0,2244308.0,2244308.0,0.048
284,2022-12-27 16:57:00,2244687.0,2244687.0,2244687.0,2244687.0,0.3158
285,2022-12-27 16:58:00,2244556.0,2244556.0,2244516.0,2244516.0,0.02
286,2022-12-27 16:59:00,2244599.0,2244625.0,2244599.0,2244625.0,0.03836685
287,2022-12-27 17:00:00,2244899.0,2245035.0,2244444.0,2244993.0,0.11414000000000002
288,2022-12-27 17:01:00,2244238.0,2244238.0,2243516.0,2243901.0,0.098
289,2022-12-27 17:02:00,2242643.0,2243507.0,2242140.0,2243507.0,0.12314487
290,2022-12-27 17:03:00,2242945.0,2243034.0,2242185.0,2243034.0,0.225
291,2022-12-27 17:04:00,2243686.0,2244072.0,2243686.0,2244072.0,0.16336686999999997
292,2022-12-27 17:04:00,2243816.0,2244661.0,2243816.0,2244212.0,0.39043252
293,2022-12-27 17:06:00,2244561.0,2244661.0,2244561.0,2244661.0,0.02
294,2022-12-27 17:06:00,2244561.0,2244835.0,2244294.0,2244835.0,0.04853448
295,2022-12-27 17:07:00,2244967.0,2244967.0,2244395.0,2244395.0,0.07769123
296,2022-12-27 17:07:00,2244967.0,2244967.0,2244395.0,2244395.0,0.07769123
297,2022-12-27 17:09:00,2243956.0,2244768.0,2243812.0,2244768.0,0.12342648
298,2022-12-27 17:11:00,2244995.0,2245000.0,2244995.0,2245000.0,0.029793680000000003
299,2022-12-27 17:12:00,2245710.0,2245750.0,2245124.0,2245124.0,0.20583
300,2022-12-27 17:13:00,2245372.0,2245372.0,2244830.0,2244830.0,0.07907
301,2022-12-27 17:13:00,2245372.0,2245372.0,2244830.0,2245214.0,0.11743175
302,2022-12-27 17:15:00,2244624.0,2244624.0,2244106.0,2244527.0,0.08637999999999998
303,2022-12-27 17:16:00,2244340.0,2244482.0,2244340.0,2244457.0,0.08910841
304,2022-12-27 17:16:00,2244340.0,2244799.0,2244340.0,2244706.0,0.13729251
305,2022-12-27 17:18:00,2245088.0,2245358.0,2245088.0,2245358.0,0.16
