,index,open_,high_,low_,close_,volume_
0,2022-12-29 15:46:00,2218416.0,2218608.0,2218331.0,2218331.0,0.2002
1,2022-12-29 15:47:00,2218651.0,2218695.0,2218651.0,2218695.0,0.05
2,2022-12-29 15:48:00,2218368.0,2218597.0,2218353.0,2218353.0,0.29075589999999996
3,2022-12-29 15:49:00,2218107.0,2218107.0,2218107.0,2218107.0,0.006
4,2022-12-29 15:50:00,2218400.0,2218400.0,2218336.0,2218336.0,0.2
5,2022-12-29 15:51:00,2218406.0,2218406.0,2218204.0,2218204.0,0.10619649999999999
6,2022-12-29 15:52:00,2218283.0,2218378.0,2218194.0,2218194.0,0.3015229200000001
7,2022-12-29 15:53:00,2217997.0,2218000.0,2217456.0,2218000.0,0.16602572999999998
8,2022-12-29 15:54:00,2218039.0,2218083.0,2218039.0,2218069.0,0.07154730000000001
9,2022-12-29 15:55:00,2217956.0,2218385.0,2217941.0,2218385.0,0.20954
10,2022-12-29 15:56:00,2218185.0,2218355.0,2218136.0,2218136.0,0.46568009000000005
11,2022-12-29 15:57:00,2218687.0,2218687.0,2218145.0,2218402.0,0.15317683
12,2022-12-29 15:58:00,2218416.0,2218416.0,2218317.0,2218395.0,0.14899659999999998
13,2022-12-29 15:59:00,2218180.0,2218180.0,2218180.0,2218180.0,0.006
14,2022-12-29 16:00:00,2217641.0,2217644.0,2217565.0,2217644.0,0.17500000000000002
15,2022-12-29 16:01:00,2217563.0,2217563.0,2217197.0,2217197.0,0.035
16,2022-12-29 16:02:00,2217000.0,2217079.0,2217000.0,2217004.0,0.08089340000000002
17,2022-12-29 16:03:00,2217000.0,2217372.0,2217000.0,2217372.0,0.038000000000000006
18,2022-12-29 16:04:00,2217612.0,2217845.0,2217612.0,2217835.0,0.2542934
19,2022-12-29 16:05:00,2217536.0,2217703.0,2217515.0,2217579.0,0.07
20,2022-12-29 16:06:00,2217600.0,2217600.0,2217143.0,2217143.0,0.391
21,2022-12-29 16:07:00,2217000.0,2217404.0,2216895.0,2217212.0,0.034816230000000004
22,2022-12-29 16:08:00,2217083.0,2217200.0,2216654.0,2217200.0,0.14103000000000002
23,2022-12-29 16:09:00,2217028.0,2217666.0,2217000.0,2217143.0,0.04732927
24,2022-12-29 16:10:00,2217000.0,2217020.0,2217000.0,2217016.0,0.06913223
25,2022-12-29 16:11:00,2216974.0,2217267.0,2216805.0,2216805.0,0.18860622000000002
26,2022-12-29 16:12:00,2217041.0,2217041.0,2216790.0,2216813.0,0.08443000000000002
27,2022-12-29 16:13:00,2216303.0,2216914.0,2216200.0,2216258.0,0.09872759
28,2022-12-29 16:14:00,2215949.0,2215949.0,2215292.0,2215920.0,0.2
29,2022-12-29 16:15:00,2215734.0,2216475.0,2215734.0,2216475.0,0.15370775
30,2022-12-29 16:16:00,2216661.0,2216839.0,2216278.0,2216278.0,0.20815
31,2022-12-29 16:17:00,2216032.0,2216270.0,2216032.0,2216186.0,0.08990000000000001
32,2022-12-29 16:18:00,2216289.0,2216824.0,2216032.0,2216596.0,0.065
33,2022-12-29 16:19:00,2216839.0,2216960.0,2216583.0,2216599.0,0.3567
34,2022-12-29 16:20:00,2216983.0,2217352.0,2216851.0,2217352.0,0.43205409000000006
35,2022-12-29 16:21:00,2216971.0,2216971.0,2216308.0,2216637.0,0.2562156
36,2022-12-29 16:22:00,2216537.0,2217001.0,2216288.0,2216812.0,0.192
37,2022-12-29 16:23:00,2216816.0,2217171.0,2216777.0,2216777.0,0.15875770000000003
38,2022-12-29 16:24:00,2216564.0,2216647.0,2216304.0,2216630.0,0.144866
39,2022-12-29 16:25:00,2216033.0,2216033.0,2215992.0,2215993.0,0.17070000000000002
40,2022-12-29 16:26:00,2216118.0,2216118.0,2215831.0,2215896.0,0.17139173
41,2022-12-29 16:27:00,2215865.0,2216183.0,2215635.0,2215635.0,0.1396332
42,2022-12-29 16:28:00,2215916.0,2215983.0,2215563.0,2215974.0,0.09146095000000001
43,2022-12-29 16:29:00,2215580.0,2215987.0,2215579.0,2215580.0,0.09238178000000001
44,2022-12-29 16:30:00,2215648.0,2216096.0,2215618.0,2215645.0,0.035
45,2022-12-29 16:31:00,2216075.0,2216322.0,2216075.0,2216259.0,0.10226165000000001
46,2022-12-29 16:32:00,2215667.0,2216067.0,2215500.0,2215500.0,0.94635159
47,2022-12-29 16:33:00,2215501.0,2215851.0,2215500.0,2215500.0,0.12043818
48,2022-12-29 16:34:00,2215320.0,2215733.0,2215272.0,2215272.0,0.0721907
49,2022-12-29 16:35:00,2216259.0,2216598.0,2216259.0,2216598.0,0.088
50,2022-12-29 16:36:00,2217582.0,2217785.0,2217582.0,2217785.0,1.23186924
51,2022-12-29 16:37:00,2216825.0,2216921.0,2216322.0,2216322.0,0.195
52,2022-12-29 16:38:00,2216981.0,2217491.0,2216379.0,2216681.0,0.3699
53,2022-12-29 16:39:00,2217261.0,2217289.0,2216943.0,2217124.0,0.41000000000000003
54,2022-12-29 16:40:00,2217001.0,2217259.0,2217000.0,2217000.0,0.78895363
55,2022-12-29 16:41:00,2217299.0,2217566.0,2217029.0,2217322.0,0.10800000000000001
56,2022-12-29 16:42:00,2217600.0,2217776.0,2217500.0,2217776.0,1.706
57,2022-12-29 16:43:00,2217774.0,2217916.0,2217375.0,2217375.0,0.133918
58,2022-12-29 16:44:00,2217256.0,2217353.0,2217256.0,2217256.0,0.26600000000000007
59,2022-12-29 16:45:00,2217071.0,2217256.0,2216815.0,2217068.0,0.17500000000000002
60,2022-12-29 16:46:00,2216987.0,2217584.0,2216870.0,2217584.0,0.0956
61,2022-12-29 16:47:00,2216935.0,2216954.0,2216835.0,2216835.0,0.06499999999999999
62,2022-12-29 16:48:00,2216841.0,2217134.0,2216835.0,2216850.0,0.18459999000000002
63,2022-12-29 16:49:00,2216721.0,2216838.0,2216608.0,2216608.0,0.22520154
64,2022-12-29 16:50:00,2216239.0,2216239.0,2216119.0,2216119.0,0.12229119
65,2022-12-29 16:51:00,2215845.0,2216068.0,2215682.0,2215945.0,0.126
66,2022-12-29 16:52:00,2216103.0,2216515.0,2216103.0,2216515.0,0.13732886000000002
67,2022-12-29 16:53:00,2216494.0,2216494.0,2216442.0,2216442.0,0.02
68,2022-12-29 16:53:00,2216494.0,2216494.0,2216391.0,2216391.0,0.03085586
69,2022-12-29 16:55:00,2216706.0,2216937.0,2216340.0,2216937.0,0.14314909
70,2022-12-29 16:56:00,2216605.0,2216605.0,2216605.0,2216605.0,0.05975
71,2022-12-29 16:57:00,2217128.0,2217133.0,2216956.0,2216956.0,0.17706082
72,2022-12-29 16:58:00,2216921.0,2217095.0,2216879.0,2217095.0,0.10490000000000002
73,2022-12-29 16:59:00,2217096.0,2217096.0,2216791.0,2217008.0,0.3439771
74,2022-12-29 17:00:00,2217722.0,2217915.0,2217285.0,2217915.0,0.127335
75,2022-12-29 17:01:00,2217562.0,2217947.0,2217562.0,2217947.0,0.04211887
76,2022-12-29 17:02:00,2217120.0,2217548.0,2217120.0,2217548.0,0.36930336
77,2022-12-29 17:03:00,2217590.0,2217682.0,2217142.0,2217142.0,0.08468762
78,2022-12-29 17:04:00,2216966.0,2216966.0,2216670.0,2216790.0,0.258
79,2022-12-29 17:05:00,2216374.0,2216931.0,2216374.0,2216931.0,0.058
80,2022-12-29 17:06:00,2217473.0,2217500.0,2217080.0,2217500.0,0.124967
81,2022-12-29 17:07:00,2217423.0,2217499.0,2217423.0,2217499.0,0.043
82,2022-12-29 17:07:00,2217423.0,2217500.0,2217088.0,2217088.0,0.05731251999999999
83,2022-12-29 17:09:00,2216506.0,2216506.0,2215708.0,2215893.0,0.44382898000000004
84,2022-12-29 17:10:00,2216077.0,2216569.0,2216035.0,2216569.0,0.13478097
85,2022-12-29 17:11:00,2216815.0,2216923.0,2216578.0,2216811.0,0.6181559600000001
86,2022-12-29 17:12:00,2216356.0,2216384.0,2216225.0,2216225.0,0.22822102000000002
